path,final_path,source,status,issues,baseline_title,local_title,local_canonical,expected_canonical,local_h1,baseline_h1,jsonld_types
"/","/","gsc_top","200","OK","Končar Elektro - Prodaja alata i mašina renomiranih brendova","Končar Elektro - Prodaja alata i mašina renomiranih brendova","https://koncarelektro.rs/","https://koncarelektro.rs/","","","Organization+WebSite"
"/proizvodjac/ingco/page/3","/proizvodjac/ingco/page/3","gsc_top","200","OK","","Ingco - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodjac/ingco/page/3/","https://koncarelektro.rs/proizvodjac/ingco/page/3/","Ingco","","Organization+WebSite"
"/proizvodjac/ingco","/proizvodjac/ingco","sample_taxonomy","200","OK","INGCO - SUPER INGCO alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata ","INGCO - SUPER INGCO alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata ","https://koncarelektro.rs/proizvodjac/ingco/","https://koncarelektro.rs/proizvodjac/ingco/","Ingco","INGCO - SUPER INGCO","Organization+WebSite"
"/product-category/pumpe-za-vodu/elekticne-pumpe","/product-category/pumpe-za-vodu/elekticne-pumpe","gsc_top","200","OK","Elektične pumpe - Končar Elektro -trgovina električnog, ručnog alata i pribora","Elektične pumpe - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/pumpe-za-vodu/elekticne-pumpe/","https://koncarelektro.rs/product-category/pumpe-za-vodu/elekticne-pumpe/","","Elektične pumpe","BreadcrumbList+Organization+WebSite"
"/politika-privatnosti","/politika-privatnosti","gsc_top","200","OK","Politika privatnosti - Končar Elektro -trgovina električnog, ručnog alata i pribora","Politika privatnosti - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/politika-privatnosti/","https://koncarelektro.rs/politika-privatnosti/","Politika privatnosti","Politika privatnosti","Organization+WebSite"
"/product-category/aparati-za-varenje/inverterski-aparati","/product-category/aparati-za-varenje/inverterski-aparati","gsc_top","200","OK","Inverterski aparati - Končar Elektro -trgovina električnog, ručnog alata i pribora","Inverterski aparati - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/aparati-za-varenje/inverterski-aparati/","https://koncarelektro.rs/product-category/aparati-za-varenje/inverterski-aparati/","INVERTERSKI APARATI","Inverterski aparati","BreadcrumbList+Organization+WebSite"
"/prodavnica/kosacice-i-trimeri/samohodna-motorna-kosacica-wr65355abk-7hp-adk","/prodavnica/kosacice-i-trimeri/samohodna-motorna-kosacica-wr65355abk-7hp-adk","gsc_top","200","OK","WR65355ABK Samohodna motorna kosačica 7HP ADK","WR65355ABK Samohodna motorna kosačica 7HP ADK","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/samohodna-motorna-kosacica-wr65355abk-7hp-adk/","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/samohodna-motorna-kosacica-wr65355abk-7hp-adk/","","Samohodna motorna kosačica WR65355ABK 7HP (29989) ADK","Organization+WebSite"
"/product-category/agregati/dizel-agregati","/product-category/agregati/dizel-agregati","gsc_top","200","OK","Dizel Agregati - Končar Elektro -trgovina električnog, ručnog alata i pribora","Dizel Agregati - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/agregati/dizel-agregati/","https://koncarelektro.rs/product-category/agregati/dizel-agregati/","DIZEL AGREGATI","Dizel Agregati","BreadcrumbList+Organization+WebSite"
"/product-category/agregati/inverterski-agregati","/product-category/agregati/inverterski-agregati","gsc_top","200","OK","Inverterski agregati - Končar Elektro -trgovina električnog, ručnog alata i pribora","Inverterski agregati - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/agregati/inverterski-agregati/","https://koncarelektro.rs/product-category/agregati/inverterski-agregati/","INVERTERSKI AGREGATI","Inverterski agregati","BreadcrumbList+Organization+WebSite"
"/prodavnica/ads/akumulatorski-trimer-za-travu-cstli202522","/prodavnica/ads/akumulatorski-trimer-za-travu-cstli202522","gsc_top","200","OK","Akumulatorski trimer za travu CSTLI202522 INGCO cena | Kupovina online - Končar Elektro -trgovina el","Akumulatorski trimer za travu CSTLI202522 INGCO cena | Kupovina online - Končar Elektro -trgovina el","https://koncarelektro.rs/prodavnica/ads/akumulatorski-trimer-za-travu-cstli202522/","https://koncarelektro.rs/prodavnica/ads/akumulatorski-trimer-za-travu-cstli202522/","","Akumulatorski trimer za travu CSTLI202522 INGCO","Organization+WebSite"
"/prodavnica/kosacice-i-trimeri/motorni-trimer-za-travu-gtb530ku-272-ks-kawasaki-32830-adk","/prodavnica/kosacice-i-trimeri/motorni-trimer-za-travu-gtb530ku-272-ks-kawasaki-32830-adk","gsc_top","200","OK","GTB530KU Motorni trimer za travu 2,72 KS Kawasaki (32830) ADK","GTB530KU Motorni trimer za travu 2,72 KS Kawasaki (32830) ADK","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/motorni-trimer-za-travu-gtb530ku-272-ks-kawasaki-32830-adk/","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/motorni-trimer-za-travu-gtb530ku-272-ks-kawasaki-32830-adk/","Motorni trimer za travu GTB530KU 2,72 KS Kawasaki (32830) ADK","Motorni trimer za travu GTB530KU 2,72 KS Kawasaki (32830) ADK","BreadcrumbList+Organization+Product+WebSite"
"/proizvodi","/proizvodi","gsc_top","200","OK","Proizvodi cena | Kupovina online - Končar Elektro -trgovina električnog, ručnog alata i pribora","Proizvodi cena | Kupovina online - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodi/","https://koncarelektro.rs/proizvodi/","ALATI","Proizvodi","Organization+WebSite"
"/prodavnica/ponuda/kolica-sa-alatom-htcs273281-328kom-super-ingco","/prodavnica/ponuda/kolica-sa-alatom-htcs273281-328kom-super-ingco","gsc_top","200","OK","HTCS273281 Kolica sa alatom 328kom. SUPER INGCO","HTCS273281 Kolica sa alatom 328kom. SUPER INGCO","https://koncarelektro.rs/prodavnica/ponuda/kolica-sa-alatom-htcs273281-328kom-super-ingco/","https://koncarelektro.rs/prodavnica/ponuda/kolica-sa-alatom-htcs273281-328kom-super-ingco/","Kolica sa alatom HTCS273281 328kom. SUPER INGCO","Kolica sa alatom HTCS273281 328kom. SUPER INGCO","BreadcrumbList+Organization+Product+WebSite"
"/product-category/agregati","/product-category/agregati","gsc_top","200","OK","Agregati za struju | Benzinski i dizel |Agregati - Končar Elektro -trgovina električnog, ručnog alat","Agregati za struju | Benzinski i dizel |Agregati - Končar Elektro -trgovina električnog, ručnog alat","https://koncarelektro.rs/product-category/agregati/","https://koncarelektro.rs/product-category/agregati/","MAŠINE I OPREMA","Agregati za struju – Benzinski i dizel agregati | Končar Elektro Leskovac","BreadcrumbList+Organization+WebSite"
"/proizvodjac/adk","/proizvodjac/adk","gsc_top","200","OK","ADK alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","ADK alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodjac/adk/","https://koncarelektro.rs/proizvodjac/adk/","Adk","ADK","Organization+WebSite"
"/prodavnica/ponuda/inverterski-mma-aparat-za-varenje-ing-mma20069e-200a-super-ingco","/prodavnica/ponuda/inverterski-mma-aparat-za-varenje-ing-mma20069e-200a-super-ingco","gsc_top","200","OK","ING-MMA20069E Inverterski MMA aparat za varenje 200A","ING-MMA20069E Inverterski MMA aparat za varenje 200A","https://koncarelektro.rs/prodavnica/ponuda/inverterski-mma-aparat-za-varenje-ing-mma20069e-200a-super-ingco/","https://koncarelektro.rs/prodavnica/ponuda/inverterski-mma-aparat-za-varenje-ing-mma20069e-200a-super-ingco/","Inverterski MMA aparat za varenje ING-MMA20069E 200A SUPER INGCO","Inverterski MMA aparat za varenje ING-MMA20069E 200A SUPER INGCO","BreadcrumbList+Organization+Product+WebSite"
"/kontakt","/kontakt","gsc_top","200","OK","Kontakt - Končar Elektro -trgovina električnog, ručnog alata i pribora","Kontakt - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/kontakt/","https://koncarelektro.rs/kontakt/","Kontakt","","Organization+WebSite"
"/prodavnica/kosacice-i-trimeri/motorni-benzinski-trimer-umk435e3-ue-et-125-kw-16ks-honda","/prodavnica/kosacice-i-trimeri/motorni-benzinski-trimer-umk435e3-ue-et-125-kw-16ks-honda","gsc_top","200","OK","HONDA Motorni benzinski trimer UMK435E3 UE ET 1,25 kW/1,6KS","HONDA Motorni benzinski trimer UMK435E3 UE ET 1,25 kW/1,6KS","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/motorni-benzinski-trimer-umk435e3-ue-et-125-kw-16ks-honda/","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/motorni-benzinski-trimer-umk435e3-ue-et-125-kw-16ks-honda/","Motorni benzinski trimer UMK435E3 UE ET 1,25 kW/1,6KS HONDA","Motorni benzinski trimer UMK435E3 UE ET 1,25 kW/1,6KS HONDA","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/akumulatorska-pegla-za-plasticne-cevi-ptwtli2018-solo-super-ingco","/prodavnica/ponuda/akumulatorska-pegla-za-plasticne-cevi-ptwtli2018-solo-super-ingco","gsc_top","200","OK","SUPER Ingco Akumulatorska pegla za plastične cevi PTWTLI201","SUPER Ingco Akumulatorska pegla za plastične cevi PTWTLI201","https://koncarelektro.rs/prodavnica/ponuda/akumulatorska-pegla-za-plasticne-cevi-ptwtli2018-solo-super-ingco/","https://koncarelektro.rs/prodavnica/ponuda/akumulatorska-pegla-za-plasticne-cevi-ptwtli2018-solo-super-ingco/","Akumulatorska pegla za plastične cevi PTWTLI2018 Solo SUPER INGCO","Akumulatorska pegla za plastične cevi PTWTLI2018 Solo SUPER INGCO","BreadcrumbList+Organization+Product+WebSite"
"/product-category/pumpe-za-vodu/hidrofori","/product-category/pumpe-za-vodu/hidrofori","gsc_top","200","OK","Hidrofori - Končar Elektro -trgovina električnog, ručnog alata i pribora","Hidrofori - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/pumpe-za-vodu/hidrofori/","https://koncarelektro.rs/product-category/pumpe-za-vodu/hidrofori/","","Hidrofori","BreadcrumbList+Organization+WebSite"
"/uvoznik/odc-doo","/pretraga","gsc_top","200","OK","ODC d.o.o. - Zaječar - Končar Elektro -trgovina električnog, ručnog alata i pribora","Pretraga proizvoda - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/pretraga/","https://koncarelektro.rs/pretraga/","odc doo","ODC d.o.o. - Zaječar","Organization+WebSite"
"/prodavnica/kosacice-i-trimeri/motorni-trimer-za-travu-gtb6306u-28kw-38-ks-32828-adk","/prodavnica/kosacice-i-trimeri/motorni-trimer-za-travu-gtb6306u-28kw-38-ks-32828-adk","gsc_top","200","OK","GTB6306U Motorni trimer za travu 2,8kW / 3,8 KS (32828) ADK","GTB6306U Motorni trimer za travu 2,8kW / 3,8 KS (32828) ADK","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/motorni-trimer-za-travu-gtb6306u-28kw-38-ks-32828-adk/","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/motorni-trimer-za-travu-gtb6306u-28kw-38-ks-32828-adk/","Motorni trimer za travu GTB6306U 2,8kW / 3,8 KS (32828) ADK","Motorni trimer za travu GTB6306U 2,8kW / 3,8 KS (32828) ADK","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/elektricna-cekic-busilica-rh1600388-1600w-super-ingco","/prodavnica/ponuda/elektricna-cekic-busilica-rh1600388-1600w-super-ingco","gsc_top","200","OK","SUPER INGCO Električna čekić bušilica RH1600388 1600W","SUPER INGCO Električna čekić bušilica RH1600388 1600W","https://koncarelektro.rs/prodavnica/ponuda/elektricna-cekic-busilica-rh1600388-1600w-super-ingco/","https://koncarelektro.rs/prodavnica/ponuda/elektricna-cekic-busilica-rh1600388-1600w-super-ingco/","Električna čekić bušilica RH1600388 1600W SUPER INGCO","Električna čekić bušilica RH1600388 1600W SUPER INGCO","BreadcrumbList+Organization+Product+WebSite"
"/product-category/elektricni-alat/ger-masine","/product-category/elektricni-alat/ger-masine","gsc_top","200","OK","Ger mašine - Končar Elektro -trgovina električnog, ručnog alata i pribora","Ger mašine - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/elektricni-alat/ger-masine/","https://koncarelektro.rs/product-category/elektricni-alat/ger-masine/","GER MASINE","Ger mašine","BreadcrumbList+Organization+WebSite"
"/product-category/akumulatorski-alat/akumulatorski-setovi","/product-category/akumulatorski-alat/akumulatorski-setovi","gsc_top","200","OK","Akumulatorski setovi - Končar Elektro -trgovina električnog, ručnog alata i pribora","Akumulatorski setovi - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/akumulatorski-alat/akumulatorski-setovi/","https://koncarelektro.rs/product-category/akumulatorski-alat/akumulatorski-setovi/","AKUMULATORSKI SETOVI","Akumulatorski setovi","BreadcrumbList+Organization+WebSite"
"/product-category/pumpe-za-vodu/potapajuce-pumpe","/product-category/pumpe-za-vodu/potapajuce-pumpe","gsc_top","200","OK","Potapajuće pumpe - Končar Elektro -trgovina električnog, ručnog alata i pribora","Potapajuće pumpe - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/pumpe-za-vodu/potapajuce-pumpe/","https://koncarelektro.rs/product-category/pumpe-za-vodu/potapajuce-pumpe/","","Potapajuće pumpe","BreadcrumbList+Organization+WebSite"
"/proizvodjac/hugong","/proizvodjac/hugong","gsc_top","200","OK","HUGONG aparati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","HUGONG aparati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodjac/hugong/","https://koncarelektro.rs/proizvodjac/hugong/","Hugong","HUGONG","Organization+WebSite"
"/proizvodjac/ingco/page/4","/proizvodjac/ingco/page/4","gsc_top","200","OK","","Ingco - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodjac/ingco/page/4/","https://koncarelektro.rs/proizvodjac/ingco/page/4/","Ingco","","Organization+WebSite"
"/prodavnica/ponuda/akumulatorski-duvac-lisca-cabli20428-20v-solo-ingco","/prodavnica/ponuda/akumulatorski-duvac-lisca-cabli20428-20v-solo-ingco","gsc_top","200","OK","Ingco Akumulatorski duvač lišća CABLI20428 20V SOLO","Ingco Akumulatorski duvač lišća CABLI20428 20V SOLO","https://koncarelektro.rs/prodavnica/ponuda/akumulatorski-duvac-lisca-cabli20428-20v-solo-ingco/","https://koncarelektro.rs/prodavnica/ponuda/akumulatorski-duvac-lisca-cabli20428-20v-solo-ingco/","Akumulatorski duvač lišća CABLI20428 20V SOLO Ingco","Akumulatorski duvač lišća CABLI20428 20V SOLO Ingco","BreadcrumbList+Organization+Product+WebSite"
"/product-category/elektricni-alat/rende-i-abrihteri-za-drvo","/product-category/elektricni-alat/rende-i-abrihteri-za-drvo","gsc_top","200","OK","Rende i Abrihteri za drvo - Končar Elektro -trgovina električnog, ručnog alata i pribora","Rende i Abrihteri za drvo - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/elektricni-alat/rende-i-abrihteri-za-drvo/","https://koncarelektro.rs/product-category/elektricni-alat/rende-i-abrihteri-za-drvo/","RENDE I ABRIHTERI ZA DRVO","Rende i Abrihteri za drvo","BreadcrumbList+Organization+WebSite"
"/prodavnica/pribor/glodala-za-drvo/sds-plus-prihvatna-drska-za-steznu-glavu-1-2-20-unf-bosch","/prodavnica/pribor/glodala-za-drvo/sds-plus-prihvatna-drska-za-steznu-glavu-1-2-20-unf-bosch","sample_product","200","OK","SDS plus prihvatna drška za steznu glavu 1/2&quot;-20 UNF BOSCH cena | Kupovina online - Končar Elek","SDS plus prihvatna drška za steznu glavu 1/2&amp;quot;-20 UNF BOSCH cena | Kupovina online - Končar ","https://koncarelektro.rs/prodavnica/pribor/glodala-za-drvo/sds-plus-prihvatna-drska-za-steznu-glavu-1-2-20-unf-bosch/","https://koncarelektro.rs/prodavnica/pribor/glodala-za-drvo/sds-plus-prihvatna-drska-za-steznu-glavu-1-2-20-unf-bosch/","SDS plus prihvatna drška za steznu glavu 1/2&amp;#8243;-20 UNF  BOSCH","SDS plus prihvatna drška za steznu glavu 1/2&#8243;-20 UNF BOSCH","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/pribor/burgije/hamer-burgija-s4l-sds-25-950-1000-mm-bosch","/prodavnica/pribor/burgije/hamer-burgija-s4l-sds-25-950-1000-mm-bosch","sample_product","200","OK","Hamer burgija S4L SDS 25/950/1000 mm BOSCH cena | Kupovina online - Končar Elektro -trgovina elektri","Hamer burgija S4L SDS 25/950/1000 mm BOSCH cena | Kupovina online - Končar Elektro -trgovina elektri","https://koncarelektro.rs/prodavnica/pribor/burgije/hamer-burgija-s4l-sds-25-950-1000-mm-bosch/","https://koncarelektro.rs/prodavnica/pribor/burgije/hamer-burgija-s4l-sds-25-950-1000-mm-bosch/","Hamer burgija S4L SDS 25/950/1000 mm BOSCH","Hamer burgija S4L SDS 25/950/1000 mm BOSCH","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/pribor/burgije/udarna-burgija-sds-max-8x-28-x-400-x-520-mm-bosch","/prodavnica/pribor/burgije/udarna-burgija-sds-max-8x-28-x-400-x-520-mm-bosch","sample_product","200","OK","Udarna burgija SDS max-8x 28 x 400 x 520 mm BOSCH cena | Kupovina online - Končar Elektro -trgovina ","Udarna burgija SDS max-8x 28 x 400 x 520 mm BOSCH cena | Kupovina online - Končar Elektro -trgovina ","https://koncarelektro.rs/prodavnica/pribor/burgije/udarna-burgija-sds-max-8x-28-x-400-x-520-mm-bosch/","https://koncarelektro.rs/prodavnica/pribor/burgije/udarna-burgija-sds-max-8x-28-x-400-x-520-mm-bosch/","Udarna burgija SDS max-8x  28 x 400 x 520 mm  BOSCH","Udarna burgija SDS max-8x 28 x 400 x 520 mm BOSCH","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/pribor/burgije/brzostezna-glava-sds-plus-brzostezna-glava-bosch-2","/prodavnica/pribor/burgije/brzostezna-glava-sds-plus-brzostezna-glava-bosch-2","sample_product","200","OK","Brzostezna glava SDS plus Brzostezna glava BOSCH cena | Kupovina online - Končar Elektro -trgovina e","Brzostezna glava SDS plus Brzostezna glava BOSCH cena | Kupovina online - Končar Elektro -trgovina e","https://koncarelektro.rs/prodavnica/pribor/burgije/brzostezna-glava-sds-plus-brzostezna-glava-bosch-2/","https://koncarelektro.rs/prodavnica/pribor/burgije/brzostezna-glava-sds-plus-brzostezna-glava-bosch-2/","Brzostezna glava SDS plus Brzostezna glava BOSCH","Brzostezna glava SDS plus Brzostezna glava BOSCH","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/aparati-za-varenje/inverterski-aparati/inverter-varin-1305-e-varstroj","/prodavnica/aparati-za-varenje/inverterski-aparati/inverter-varin-1305-e-varstroj","sample_product","200","OK","Inverter Varin 1305 E - VARSTROJ cena | Kupovina online - Končar Elektro -trgovina električnog, ručn","Inverter Varin 1305 E - VARSTROJ cena | Kupovina online - Končar Elektro -trgovina električnog, ručn","https://koncarelektro.rs/prodavnica/aparati-za-varenje/inverterski-aparati/inverter-varin-1305-e-varstroj/","https://koncarelektro.rs/prodavnica/aparati-za-varenje/inverterski-aparati/inverter-varin-1305-e-varstroj/","Inverter Varin 1305 E &amp;#8211; VARSTROJ","Inverter Varin 1305 E &#8211; VARSTROJ","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/oprema-za-dvoriste/creva-za-dvoriste-i-bastu/crevo-ekonomik-3-420m-15g803-verto","/prodavnica/oprema-za-dvoriste/creva-za-dvoriste-i-bastu/crevo-ekonomik-3-420m-15g803-verto","sample_product","200","OK","Crevo ekonomik 3/4&quot;20m 15G803 Verto cena | Kupovina online - Končar Elektro -trgovina električn","Crevo ekonomik 3/4&amp;quot;20m 15G803 Verto cena | Kupovina online - Končar Elektro -trgovina elekt","https://koncarelektro.rs/prodavnica/oprema-za-dvoriste/creva-za-dvoriste-i-bastu/crevo-ekonomik-3-420m-15g803-verto/","https://koncarelektro.rs/prodavnica/oprema-za-dvoriste/creva-za-dvoriste-i-bastu/crevo-ekonomik-3-420m-15g803-verto/","Crevo ekonomik 3/4&amp;#8243;20m 15G803 Verto","Crevo ekonomik 3/4&#8243;20m 15G803 Verto","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-500-w-51g053-verto","/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-500-w-51g053-verto","sample_product","200","OK","Ugaona brusilica 500 W 51G053 Verto cena | Kupovina online - Končar Elektro -trgovina električnog, r","Ugaona brusilica 500 W 51G053 Verto cena | Kupovina online - Končar Elektro -trgovina električnog, r","https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-500-w-51g053-verto/","https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-500-w-51g053-verto/","Ugaona brusilica 500 W 51G053 Verto","Ugaona brusilica 500 W 51G053 Verto","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/akumulatorski-alat/laseri/univerzalni-drzac-lasera-rm-1-bosch","/prodavnica/akumulatorski-alat/laseri/univerzalni-drzac-lasera-rm-1-bosch","sample_product","200","OK","Univerzalni držač lasera RM 1 BOSCH (0601092600) cena | Kupovina online - Končar Elektro -trgovina e","Univerzalni držač lasera RM 1 BOSCH (0601092600) cena | Kupovina online - Končar Elektro -trgovina e","https://koncarelektro.rs/prodavnica/akumulatorski-alat/laseri/univerzalni-drzac-lasera-rm-1-bosch/","https://koncarelektro.rs/prodavnica/akumulatorski-alat/laseri/univerzalni-drzac-lasera-rm-1-bosch/","","Univerzalni držač lasera RM 1 BOSCH (0601092600)","Organization+WebSite"
"/prodavnica/rucni-alat-i-pribor/koferi-klaseri-i-nosaci-alata/koferi/13-delni-l-boxx-102-set-445-x-360-x-117-mm-bosch-2","/prodavnica/rucni-alat-i-pribor/koferi-klaseri-i-nosaci-alata/koferi/13-delni-l-boxx-102-set-445-x-360-x-117-mm-bosch-2","sample_product","200","OK","13-delni L-BOXX 102 set 445 x 360 x 117 mm (1600A001S2) BOSCH cena | Kupovina online - Končar Elektr","13-delni L-BOXX 102 set 445 x 360 x 117 mm (1600A001S2) BOSCH cena | Kupovina online - Končar Elektr","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/koferi-klaseri-i-nosaci-alata/koferi/13-delni-l-boxx-102-set-445-x-360-x-117-mm-bosch-2/","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/koferi-klaseri-i-nosaci-alata/koferi/13-delni-l-boxx-102-set-445-x-360-x-117-mm-bosch-2/","","13-delni L-BOXX 102 set 445 x 360 x 117 mm (1600A001S2) BOSCH","Organization+WebSite"
"/prodavnica/kompresori-i-pneumatski-alati/pneumatski-alati-i-pribor/udarni-odvrtac-1-2-atm1043-ferm","/prodavnica/kompresori-i-pneumatski-alati/pneumatski-alati-i-pribor/udarni-odvrtac-1-2-atm1043-ferm","sample_product","200","OK","Udarni odvrtač 1/2&quot; ATM1043 Ferm cena | Kupovina online - Končar Elektro -trgovina električnog,","Udarni odvrtač 1/2&amp;quot; ATM1043 Ferm cena | Kupovina online - Končar Elektro -trgovina električ","https://koncarelektro.rs/prodavnica/kompresori-i-pneumatski-alati/pneumatski-alati-i-pribor/udarni-odvrtac-1-2-atm1043-ferm/","https://koncarelektro.rs/prodavnica/kompresori-i-pneumatski-alati/pneumatski-alati-i-pribor/udarni-odvrtac-1-2-atm1043-ferm/","Udarni odvrtač 1/2&amp;#8243; ATM1043 Ferm","Udarni odvrtač 1/2&#8243; ATM1043 Ferm","BreadcrumbList+Organization+Product+WebSite"
